Base File,Compare File,Is Similar
mp-2853-GaN.cif,test_3586.cif,False
mp-804-GaN.cif,test_3586.cif,False
mp-1007824-GaN.cif,test_359.cif,False
mp-1181864-GaN.cif,test_359.cif,False
mp-2646978-GaN.cif,test_359.cif,False
mp-2853-GaN.cif,test_359.cif,False
mp-804-GaN.cif,test_359.cif,False
mp-1007824-GaN.cif,test_3596.cif,False
mp-1181864-GaN.cif,test_3596.cif,False
mp-2646978-GaN.cif,test_3596.cif,False
mp-2853-GaN.cif,test_3596.cif,False
mp-804-GaN.cif,test_3596.cif,False
mp-1007824-GaN.cif,test_36.cif,False
mp-1181864-GaN.cif,test_36.cif,False
mp-2646978-GaN.cif,test_36.cif,False
mp-2853-GaN.cif,test_36.cif,False
mp-804-GaN.cif,test_36.cif,False
mp-1007824-GaN.cif,test_3603.cif,False
mp-1181864-GaN.cif,test_3603.cif,False
mp-2646978-GaN.cif,test_3603.cif,False
mp-2853-GaN.cif,test_3603.cif,False
mp-804-GaN.cif,test_3603.cif,False
mp-1007824-GaN.cif,test_3609.cif,False
mp-1181864-GaN.cif,test_3609.cif,False
mp-2646978-GaN.cif,test_3609.cif,False
mp-2853-GaN.cif,test_3609.cif,False
mp-804-GaN.cif,test_3609.cif,False
mp-1007824-GaN.cif,test_3620.cif,False
mp-1181864-GaN.cif,test_3620.cif,False
mp-2646978-GaN.cif,test_3620.cif,False
mp-2853-GaN.cif,test_3620.cif,False
mp-804-GaN.cif,test_3620.cif,False
mp-1007824-GaN.cif,test_3621.cif,False
mp-1181864-GaN.cif,test_3621.cif,False
mp-2646978-GaN.cif,test_3621.cif,False
mp-2853-GaN.cif,test_3621.cif,False
mp-804-GaN.cif,test_3621.cif,False
mp-1007824-GaN.cif,test_3625.cif,False
mp-1181864-GaN.cif,test_3625.cif,False
mp-2646978-GaN.cif,test_3625.cif,False
mp-2853-GaN.cif,test_3625.cif,False
mp-804-GaN.cif,test_3625.cif,False
mp-1007824-GaN.cif,test_3629.cif,False
mp-1181864-GaN.cif,test_3629.cif,False
mp-2646978-GaN.cif,test_3629.cif,False
mp-2853-GaN.cif,test_3629.cif,False
mp-804-GaN.cif,test_3629.cif,False
mp-1007824-GaN.cif,test_3636.cif,False
mp-1181864-GaN.cif,test_3636.cif,False
mp-2646978-GaN.cif,test_3636.cif,False
mp-2853-GaN.cif,test_3636.cif,False
mp-804-GaN.cif,test_3636.cif,False
mp-1007824-GaN.cif,test_3640.cif,False
mp-1181864-GaN.cif,test_3640.cif,False
mp-2646978-GaN.cif,test_3640.cif,False
mp-2853-GaN.cif,test_3640.cif,False
mp-804-GaN.cif,test_3640.cif,False
mp-1007824-GaN.cif,test_3646.cif,False
mp-1181864-GaN.cif,test_3646.cif,False
mp-2646978-GaN.cif,test_3646.cif,False
mp-2853-GaN.cif,test_3646.cif,False
mp-804-GaN.cif,test_3646.cif,False
mp-1007824-GaN.cif,test_3656.cif,False
mp-1181864-GaN.cif,test_3656.cif,False
mp-2646978-GaN.cif,test_3656.cif,False
mp-2853-GaN.cif,test_3656.cif,False
mp-804-GaN.cif,test_3656.cif,False
mp-1007824-GaN.cif,test_366.cif,False
mp-1181864-GaN.cif,test_366.cif,False
mp-2646978-GaN.cif,test_366.cif,False
mp-2853-GaN.cif,test_366.cif,False
mp-804-GaN.cif,test_366.cif,False
mp-1007824-GaN.cif,test_3664.cif,False
mp-1181864-GaN.cif,test_3664.cif,False
mp-2646978-GaN.cif,test_3664.cif,False
mp-2853-GaN.cif,test_3664.cif,True
mp-804-GaN.cif,test_3664.cif,False
mp-1007824-GaN.cif,test_367.cif,False
mp-1181864-GaN.cif,test_367.cif,False
mp-2646978-GaN.cif,test_367.cif,False
mp-2853-GaN.cif,test_367.cif,False
mp-804-GaN.cif,test_367.cif,False
mp-1007824-GaN.cif,test_3670.cif,False
mp-1181864-GaN.cif,test_3670.cif,False
mp-2646978-GaN.cif,test_3670.cif,False
mp-2853-GaN.cif,test_3670.cif,False
mp-804-GaN.cif,test_3670.cif,False
mp-1007824-GaN.cif,test_3684.cif,False
mp-1181864-GaN.cif,test_3684.cif,False
mp-2646978-GaN.cif,test_3684.cif,False
mp-2853-GaN.cif,test_3684.cif,False
mp-804-GaN.cif,test_3684.cif,False
mp-1007824-GaN.cif,test_3699.cif,False
mp-1181864-GaN.cif,test_3699.cif,False
mp-2646978-GaN.cif,test_3699.cif,False
mp-2853-GaN.cif,test_3699.cif,False
mp-804-GaN.cif,test_3699.cif,False
mp-1007824-GaN.cif,test_3705.cif,False
mp-1181864-GaN.cif,test_3705.cif,False
mp-2646978-GaN.cif,test_3705.cif,False
mp-2853-GaN.cif,test_3705.cif,False
mp-804-GaN.cif,test_3705.cif,False
mp-1007824-GaN.cif,test_3707.cif,False
mp-1181864-GaN.cif,test_3707.cif,False
mp-2646978-GaN.cif,test_3707.cif,False
mp-2853-GaN.cif,test_3707.cif,False
mp-804-GaN.cif,test_3707.cif,False
mp-1007824-GaN.cif,test_3715.cif,False
mp-1181864-GaN.cif,test_3715.cif,False
mp-2646978-GaN.cif,test_3715.cif,False
mp-2853-GaN.cif,test_3715.cif,False
mp-804-GaN.cif,test_3715.cif,False
mp-1007824-GaN.cif,test_3722.cif,False
mp-1181864-GaN.cif,test_3722.cif,False
mp-2646978-GaN.cif,test_3722.cif,False
mp-2853-GaN.cif,test_3722.cif,False
mp-804-GaN.cif,test_3722.cif,False
mp-1007824-GaN.cif,test_3724.cif,False
mp-1181864-GaN.cif,test_3724.cif,False
mp-2646978-GaN.cif,test_3724.cif,False
mp-2853-GaN.cif,test_3724.cif,False
mp-804-GaN.cif,test_3724.cif,False
mp-1007824-GaN.cif,test_3732.cif,False
mp-1181864-GaN.cif,test_3732.cif,False
mp-2646978-GaN.cif,test_3732.cif,False
mp-2853-GaN.cif,test_3732.cif,False
mp-804-GaN.cif,test_3732.cif,False
mp-1007824-GaN.cif,test_3753.cif,False
mp-1181864-GaN.cif,test_3753.cif,False
mp-2646978-GaN.cif,test_3753.cif,False
mp-2853-GaN.cif,test_3753.cif,False
mp-804-GaN.cif,test_3753.cif,False
mp-1007824-GaN.cif,test_3754.cif,False
mp-1181864-GaN.cif,test_3754.cif,False
mp-2646978-GaN.cif,test_3754.cif,False
mp-2853-GaN.cif,test_3754.cif,False
mp-804-GaN.cif,test_3754.cif,False
mp-1007824-GaN.cif,test_3760.cif,False
mp-1181864-GaN.cif,test_3760.cif,False
mp-2646978-GaN.cif,test_3760.cif,False
mp-2853-GaN.cif,test_3760.cif,False
mp-804-GaN.cif,test_3760.cif,False
mp-1007824-GaN.cif,test_3765.cif,False
mp-1181864-GaN.cif,test_3765.cif,False
mp-2646978-GaN.cif,test_3765.cif,False
mp-2853-GaN.cif,test_3765.cif,False
mp-804-GaN.cif,test_3765.cif,False
mp-1007824-GaN.cif,test_3782.cif,False
mp-1181864-GaN.cif,test_3782.cif,False
mp-2646978-GaN.cif,test_3782.cif,False
mp-2853-GaN.cif,test_3782.cif,False
mp-804-GaN.cif,test_3782.cif,False
mp-1007824-GaN.cif,test_3784.cif,False
mp-1181864-GaN.cif,test_3784.cif,False
mp-2646978-GaN.cif,test_3784.cif,False
mp-2853-GaN.cif,test_3784.cif,False
mp-804-GaN.cif,test_3784.cif,False
mp-1007824-GaN.cif,test_380.cif,False
mp-1181864-GaN.cif,test_380.cif,False
mp-2646978-GaN.cif,test_380.cif,False
mp-2853-GaN.cif,test_380.cif,False
mp-804-GaN.cif,test_380.cif,False
mp-1007824-GaN.cif,test_3835.cif,False
mp-1181864-GaN.cif,test_3835.cif,False
mp-2646978-GaN.cif,test_3835.cif,False
mp-2853-GaN.cif,test_3835.cif,False
mp-804-GaN.cif,test_3835.cif,False
mp-1007824-GaN.cif,test_3839.cif,False
mp-1181864-GaN.cif,test_3839.cif,False
mp-2646978-GaN.cif,test_3839.cif,False
mp-2853-GaN.cif,test_3839.cif,False
mp-804-GaN.cif,test_3839.cif,False
mp-1007824-GaN.cif,test_3840.cif,False
mp-1181864-GaN.cif,test_3840.cif,False
mp-2646978-GaN.cif,test_3840.cif,False
mp-2853-GaN.cif,test_3840.cif,False
mp-804-GaN.cif,test_3840.cif,False
mp-1007824-GaN.cif,test_3845.cif,False
mp-1181864-GaN.cif,test_3845.cif,False
mp-2646978-GaN.cif,test_3845.cif,False
mp-2853-GaN.cif,test_3845.cif,False
mp-804-GaN.cif,test_3845.cif,False
mp-1007824-GaN.cif,test_3848.cif,False
mp-1181864-GaN.cif,test_3848.cif,False
mp-2646978-GaN.cif,test_3848.cif,False
mp-2853-GaN.cif,test_3848.cif,False
mp-804-GaN.cif,test_3848.cif,False
mp-1007824-GaN.cif,test_3878.cif,False
mp-1181864-GaN.cif,test_3878.cif,False
mp-2646978-GaN.cif,test_3878.cif,False
mp-2853-GaN.cif,test_3878.cif,False
mp-804-GaN.cif,test_3878.cif,False
mp-1007824-GaN.cif,test_39.cif,False
mp-1181864-GaN.cif,test_39.cif,False
mp-2646978-GaN.cif,test_39.cif,False
mp-2853-GaN.cif,test_39.cif,False
mp-804-GaN.cif,test_39.cif,False
mp-1007824-GaN.cif,test_390.cif,False
mp-1181864-GaN.cif,test_390.cif,False
mp-2646978-GaN.cif,test_390.cif,False
mp-2853-GaN.cif,test_390.cif,False
mp-804-GaN.cif,test_390.cif,False
mp-1007824-GaN.cif,test_3908.cif,False
mp-1181864-GaN.cif,test_3908.cif,False
mp-2646978-GaN.cif,test_3908.cif,False
mp-2853-GaN.cif,test_3908.cif,False
mp-804-GaN.cif,test_3908.cif,False
mp-1007824-GaN.cif,test_3914.cif,False
mp-1181864-GaN.cif,test_3914.cif,False
mp-2646978-GaN.cif,test_3914.cif,False
mp-2853-GaN.cif,test_3914.cif,False
mp-804-GaN.cif,test_3914.cif,False
mp-1007824-GaN.cif,test_3916.cif,False
mp-1181864-GaN.cif,test_3916.cif,False
mp-2646978-GaN.cif,test_3916.cif,False
mp-2853-GaN.cif,test_3916.cif,False
mp-804-GaN.cif,test_3916.cif,False
mp-1007824-GaN.cif,test_393.cif,False
mp-1181864-GaN.cif,test_393.cif,False
mp-2646978-GaN.cif,test_393.cif,False
mp-2853-GaN.cif,test_393.cif,False
mp-804-GaN.cif,test_393.cif,False
mp-1007824-GaN.cif,test_3949.cif,False
mp-1181864-GaN.cif,test_3949.cif,False
mp-2646978-GaN.cif,test_3949.cif,False
mp-2853-GaN.cif,test_3949.cif,False
mp-804-GaN.cif,test_3949.cif,False
mp-1007824-GaN.cif,test_3954.cif,False
mp-1181864-GaN.cif,test_3954.cif,False
mp-2646978-GaN.cif,test_3954.cif,False
mp-2853-GaN.cif,test_3954.cif,False
mp-804-GaN.cif,test_3954.cif,False
mp-1007824-GaN.cif,test_3955.cif,False
mp-1181864-GaN.cif,test_3955.cif,False
mp-2646978-GaN.cif,test_3955.cif,False
mp-2853-GaN.cif,test_3955.cif,False
mp-804-GaN.cif,test_3955.cif,False
mp-1007824-GaN.cif,test_3958.cif,False
mp-1181864-GaN.cif,test_3958.cif,False
mp-2646978-GaN.cif,test_3958.cif,False
mp-2853-GaN.cif,test_3958.cif,False
mp-804-GaN.cif,test_3958.cif,False
mp-1007824-GaN.cif,test_3963.cif,False
mp-1181864-GaN.cif,test_3963.cif,False
mp-2646978-GaN.cif,test_3963.cif,False
mp-2853-GaN.cif,test_3963.cif,False
mp-804-GaN.cif,test_3963.cif,False
mp-1007824-GaN.cif,test_3969.cif,False
mp-1181864-GaN.cif,test_3969.cif,False
mp-2646978-GaN.cif,test_3969.cif,False
mp-2853-GaN.cif,test_3969.cif,False
mp-804-GaN.cif,test_3969.cif,False
mp-1007824-GaN.cif,test_3971.cif,False
mp-1181864-GaN.cif,test_3971.cif,False
mp-2646978-GaN.cif,test_3971.cif,False
mp-2853-GaN.cif,test_3971.cif,False
mp-804-GaN.cif,test_3971.cif,False
mp-1007824-GaN.cif,test_3972.cif,False
mp-1181864-GaN.cif,test_3972.cif,False
mp-2646978-GaN.cif,test_3972.cif,False
mp-2853-GaN.cif,test_3972.cif,False
mp-804-GaN.cif,test_3972.cif,False
mp-1007824-GaN.cif,test_3977.cif,False
mp-1181864-GaN.cif,test_3977.cif,False
mp-2646978-GaN.cif,test_3977.cif,True
mp-2853-GaN.cif,test_3977.cif,True
mp-804-GaN.cif,test_3977.cif,False
mp-1007824-GaN.cif,test_3981.cif,False
mp-1181864-GaN.cif,test_3981.cif,False
mp-2646978-GaN.cif,test_3981.cif,False
mp-2853-GaN.cif,test_3981.cif,False
mp-804-GaN.cif,test_3981.cif,False
mp-1007824-GaN.cif,test_3982.cif,False
mp-1181864-GaN.cif,test_3982.cif,False
mp-2646978-GaN.cif,test_3982.cif,False
mp-2853-GaN.cif,test_3982.cif,False
mp-804-GaN.cif,test_3982.cif,False
mp-1007824-GaN.cif,test_4.cif,False
mp-1181864-GaN.cif,test_4.cif,False
mp-2646978-GaN.cif,test_4.cif,False
mp-2853-GaN.cif,test_4.cif,False
mp-804-GaN.cif,test_4.cif,False
mp-1007824-GaN.cif,test_4000.cif,False
mp-1181864-GaN.cif,test_4000.cif,False
mp-2646978-GaN.cif,test_4000.cif,False
mp-2853-GaN.cif,test_4000.cif,False
mp-804-GaN.cif,test_4000.cif,False
mp-1007824-GaN.cif,test_4003.cif,False
mp-1181864-GaN.cif,test_4003.cif,False
mp-2646978-GaN.cif,test_4003.cif,False
mp-2853-GaN.cif,test_4003.cif,False
mp-804-GaN.cif,test_4003.cif,False
mp-1007824-GaN.cif,test_4008.cif,False
mp-1181864-GaN.cif,test_4008.cif,False
mp-2646978-GaN.cif,test_4008.cif,False
mp-2853-GaN.cif,test_4008.cif,False
mp-804-GaN.cif,test_4008.cif,False
mp-1007824-GaN.cif,test_4020.cif,False
mp-1181864-GaN.cif,test_4020.cif,False
mp-2646978-GaN.cif,test_4020.cif,False
mp-2853-GaN.cif,test_4020.cif,False
mp-804-GaN.cif,test_4020.cif,False
mp-1007824-GaN.cif,test_4031.cif,False
mp-1181864-GaN.cif,test_4031.cif,False
mp-2646978-GaN.cif,test_4031.cif,False
mp-2853-GaN.cif,test_4031.cif,False
mp-804-GaN.cif,test_4031.cif,False
mp-1007824-GaN.cif,test_4055.cif,False
mp-1181864-GaN.cif,test_4055.cif,False
mp-2646978-GaN.cif,test_4055.cif,False
mp-2853-GaN.cif,test_4055.cif,False
mp-804-GaN.cif,test_4055.cif,False
mp-1007824-GaN.cif,test_4058.cif,False
mp-1181864-GaN.cif,test_4058.cif,False
mp-2646978-GaN.cif,test_4058.cif,False
mp-2853-GaN.cif,test_4058.cif,False
mp-804-GaN.cif,test_4058.cif,False
mp-1007824-GaN.cif,test_4067.cif,False
mp-1181864-GaN.cif,test_4067.cif,False
mp-2646978-GaN.cif,test_4067.cif,False
mp-2853-GaN.cif,test_4067.cif,False
mp-804-GaN.cif,test_4067.cif,False
mp-1007824-GaN.cif,test_4071.cif,False
mp-1181864-GaN.cif,test_4071.cif,False
mp-2646978-GaN.cif,test_4071.cif,False
mp-2853-GaN.cif,test_4071.cif,False
mp-804-GaN.cif,test_4071.cif,False
mp-1007824-GaN.cif,test_4080.cif,False
mp-1181864-GaN.cif,test_4080.cif,False
mp-2646978-GaN.cif,test_4080.cif,False
mp-2853-GaN.cif,test_4080.cif,False
mp-804-GaN.cif,test_4080.cif,False
mp-1007824-GaN.cif,test_4085.cif,False
mp-1181864-GaN.cif,test_4085.cif,False
mp-2646978-GaN.cif,test_4085.cif,False
mp-2853-GaN.cif,test_4085.cif,False
mp-804-GaN.cif,test_4085.cif,False
mp-1007824-GaN.cif,test_4087.cif,False
mp-1181864-GaN.cif,test_4087.cif,False
mp-2646978-GaN.cif,test_4087.cif,False
mp-2853-GaN.cif,test_4087.cif,False
mp-804-GaN.cif,test_4087.cif,False
mp-1007824-GaN.cif,test_4092.cif,False
mp-1181864-GaN.cif,test_4092.cif,False
mp-2646978-GaN.cif,test_4092.cif,False
mp-2853-GaN.cif,test_4092.cif,False
mp-804-GaN.cif,test_4092.cif,False
mp-1007824-GaN.cif,test_41.cif,False
mp-1181864-GaN.cif,test_41.cif,False
mp-2646978-GaN.cif,test_41.cif,False
mp-2853-GaN.cif,test_41.cif,False
mp-804-GaN.cif,test_41.cif,False
mp-1007824-GaN.cif,test_4103.cif,False
mp-1181864-GaN.cif,test_4103.cif,False
mp-2646978-GaN.cif,test_4103.cif,False
mp-2853-GaN.cif,test_4103.cif,False
mp-804-GaN.cif,test_4103.cif,False
mp-1007824-GaN.cif,test_4105.cif,False
mp-1181864-GaN.cif,test_4105.cif,False
mp-2646978-GaN.cif,test_4105.cif,False
mp-2853-GaN.cif,test_4105.cif,False
mp-804-GaN.cif,test_4105.cif,False
mp-1007824-GaN.cif,test_411.cif,False
mp-1181864-GaN.cif,test_411.cif,False
mp-2646978-GaN.cif,test_411.cif,False
mp-2853-GaN.cif,test_411.cif,False
mp-804-GaN.cif,test_411.cif,False
mp-1007824-GaN.cif,test_4116.cif,False
mp-1181864-GaN.cif,test_4116.cif,False
mp-2646978-GaN.cif,test_4116.cif,False
mp-2853-GaN.cif,test_4116.cif,False
mp-804-GaN.cif,test_4116.cif,False
mp-1007824-GaN.cif,test_4117.cif,False
mp-1181864-GaN.cif,test_4117.cif,False
mp-2646978-GaN.cif,test_4117.cif,False
mp-2853-GaN.cif,test_4117.cif,False
mp-804-GaN.cif,test_4117.cif,False
mp-1007824-GaN.cif,test_4122.cif,False
mp-1181864-GaN.cif,test_4122.cif,False
mp-2646978-GaN.cif,test_4122.cif,False
mp-2853-GaN.cif,test_4122.cif,False
mp-804-GaN.cif,test_4122.cif,False
mp-1007824-GaN.cif,test_4123.cif,False
mp-1181864-GaN.cif,test_4123.cif,False
mp-2646978-GaN.cif,test_4123.cif,False
mp-2853-GaN.cif,test_4123.cif,False
mp-804-GaN.cif,test_4123.cif,True
mp-1007824-GaN.cif,test_4129.cif,False
mp-1181864-GaN.cif,test_4129.cif,False
mp-2646978-GaN.cif,test_4129.cif,False
mp-2853-GaN.cif,test_4129.cif,False
mp-804-GaN.cif,test_4129.cif,False
mp-1007824-GaN.cif,test_4133.cif,False
mp-1181864-GaN.cif,test_4133.cif,False
mp-2646978-GaN.cif,test_4133.cif,False
mp-2853-GaN.cif,test_4133.cif,False
mp-804-GaN.cif,test_4133.cif,True
mp-1007824-GaN.cif,test_4146.cif,False
mp-1181864-GaN.cif,test_4146.cif,False
mp-2646978-GaN.cif,test_4146.cif,False
mp-2853-GaN.cif,test_4146.cif,False
mp-804-GaN.cif,test_4146.cif,False
mp-1007824-GaN.cif,test_4184.cif,False
mp-1181864-GaN.cif,test_4184.cif,False
mp-2646978-GaN.cif,test_4184.cif,False
mp-2853-GaN.cif,test_4184.cif,False
mp-804-GaN.cif,test_4184.cif,False
mp-1007824-GaN.cif,test_42.cif,False
mp-1181864-GaN.cif,test_42.cif,False
mp-2646978-GaN.cif,test_42.cif,False
mp-2853-GaN.cif,test_42.cif,False
mp-804-GaN.cif,test_42.cif,False
mp-1007824-GaN.cif,test_422.cif,False
mp-1181864-GaN.cif,test_422.cif,False
mp-2646978-GaN.cif,test_422.cif,False
mp-2853-GaN.cif,test_422.cif,False
mp-804-GaN.cif,test_422.cif,False
mp-1007824-GaN.cif,test_4221.cif,False
mp-1181864-GaN.cif,test_4221.cif,False
mp-2646978-GaN.cif,test_4221.cif,False
mp-2853-GaN.cif,test_4221.cif,False
mp-804-GaN.cif,test_4221.cif,False
mp-1007824-GaN.cif,test_4226.cif,False
mp-1181864-GaN.cif,test_4226.cif,False
mp-2646978-GaN.cif,test_4226.cif,False
mp-2853-GaN.cif,test_4226.cif,False
mp-804-GaN.cif,test_4226.cif,False
mp-1007824-GaN.cif,test_4243.cif,False
mp-1181864-GaN.cif,test_4243.cif,False
mp-2646978-GaN.cif,test_4243.cif,False
mp-2853-GaN.cif,test_4243.cif,False
mp-804-GaN.cif,test_4243.cif,False
mp-1007824-GaN.cif,test_4249.cif,False
mp-1181864-GaN.cif,test_4249.cif,False
mp-2646978-GaN.cif,test_4249.cif,False
mp-2853-GaN.cif,test_4249.cif,False
mp-804-GaN.cif,test_4249.cif,False
mp-1007824-GaN.cif,test_4263.cif,False
mp-1181864-GaN.cif,test_4263.cif,False
mp-2646978-GaN.cif,test_4263.cif,False
mp-2853-GaN.cif,test_4263.cif,False
mp-804-GaN.cif,test_4263.cif,False
mp-1007824-GaN.cif,test_4287.cif,False
mp-1181864-GaN.cif,test_4287.cif,False
mp-2646978-GaN.cif,test_4287.cif,False
mp-2853-GaN.cif,test_4287.cif,False
mp-804-GaN.cif,test_4287.cif,False
mp-1007824-GaN.cif,test_4301.cif,False
mp-1181864-GaN.cif,test_4301.cif,False
mp-2646978-GaN.cif,test_4301.cif,False
mp-2853-GaN.cif,test_4301.cif,False
mp-804-GaN.cif,test_4301.cif,False
mp-1007824-GaN.cif,test_4304.cif,False
mp-1181864-GaN.cif,test_4304.cif,False
mp-2646978-GaN.cif,test_4304.cif,False
mp-2853-GaN.cif,test_4304.cif,False
mp-804-GaN.cif,test_4304.cif,False
mp-1007824-GaN.cif,test_4308.cif,False
mp-1181864-GaN.cif,test_4308.cif,False
mp-2646978-GaN.cif,test_4308.cif,False
mp-2853-GaN.cif,test_4308.cif,False
mp-804-GaN.cif,test_4308.cif,False
mp-1007824-GaN.cif,test_4310.cif,False
mp-1181864-GaN.cif,test_4310.cif,False
mp-2646978-GaN.cif,test_4310.cif,False
mp-2853-GaN.cif,test_4310.cif,False
mp-804-GaN.cif,test_4310.cif,False
mp-1007824-GaN.cif,test_4321.cif,False
mp-1181864-GaN.cif,test_4321.cif,False
mp-2646978-GaN.cif,test_4321.cif,False
mp-2853-GaN.cif,test_4321.cif,True
mp-804-GaN.cif,test_4321.cif,False
mp-1007824-GaN.cif,test_4327.cif,False
mp-1181864-GaN.cif,test_4327.cif,False
mp-2646978-GaN.cif,test_4327.cif,False
mp-2853-GaN.cif,test_4327.cif,False
mp-804-GaN.cif,test_4327.cif,False
mp-1007824-GaN.cif,test_4328.cif,False
mp-1181864-GaN.cif,test_4328.cif,False
mp-2646978-GaN.cif,test_4328.cif,False
mp-2853-GaN.cif,test_4328.cif,False
mp-804-GaN.cif,test_4328.cif,False
mp-1007824-GaN.cif,test_4330.cif,False
mp-1181864-GaN.cif,test_4330.cif,False
mp-2646978-GaN.cif,test_4330.cif,False
mp-2853-GaN.cif,test_4330.cif,False
mp-804-GaN.cif,test_4330.cif,False
mp-1007824-GaN.cif,test_4331.cif,False
mp-1181864-GaN.cif,test_4331.cif,False
mp-2646978-GaN.cif,test_4331.cif,False
mp-2853-GaN.cif,test_4331.cif,False
mp-804-GaN.cif,test_4331.cif,False
mp-1007824-GaN.cif,test_435.cif,False
mp-1181864-GaN.cif,test_435.cif,False
mp-2646978-GaN.cif,test_435.cif,False
mp-2853-GaN.cif,test_435.cif,False
mp-804-GaN.cif,test_435.cif,False
mp-1007824-GaN.cif,test_436.cif,False
mp-1181864-GaN.cif,test_436.cif,False
mp-2646978-GaN.cif,test_436.cif,False
mp-2853-GaN.cif,test_436.cif,False
mp-804-GaN.cif,test_436.cif,False
mp-1007824-GaN.cif,test_4366.cif,False
mp-1181864-GaN.cif,test_4366.cif,False
mp-2646978-GaN.cif,test_4366.cif,False
mp-2853-GaN.cif,test_4366.cif,False
mp-804-GaN.cif,test_4366.cif,False
mp-1007824-GaN.cif,test_4378.cif,False
mp-1181864-GaN.cif,test_4378.cif,False
mp-2646978-GaN.cif,test_4378.cif,False
mp-2853-GaN.cif,test_4378.cif,False
mp-804-GaN.cif,test_4378.cif,False
mp-1007824-GaN.cif,test_4385.cif,False
mp-1181864-GaN.cif,test_4385.cif,False
mp-2646978-GaN.cif,test_4385.cif,False
mp-2853-GaN.cif,test_4385.cif,False
mp-804-GaN.cif,test_4385.cif,False
mp-1007824-GaN.cif,test_4406.cif,False
mp-1181864-GaN.cif,test_4406.cif,False
mp-2646978-GaN.cif,test_4406.cif,False
mp-2853-GaN.cif,test_4406.cif,False
mp-804-GaN.cif,test_4406.cif,False
mp-1007824-GaN.cif,test_4409.cif,False
mp-1181864-GaN.cif,test_4409.cif,False
mp-2646978-GaN.cif,test_4409.cif,False
mp-2853-GaN.cif,test_4409.cif,False
mp-804-GaN.cif,test_4409.cif,False
mp-1007824-GaN.cif,test_4413.cif,False
mp-1181864-GaN.cif,test_4413.cif,False
mp-2646978-GaN.cif,test_4413.cif,False
mp-2853-GaN.cif,test_4413.cif,False
mp-804-GaN.cif,test_4413.cif,False
mp-1007824-GaN.cif,test_4416.cif,False
mp-1181864-GaN.cif,test_4416.cif,False
mp-2646978-GaN.cif,test_4416.cif,False
mp-2853-GaN.cif,test_4416.cif,False
mp-804-GaN.cif,test_4416.cif,False
mp-1007824-GaN.cif,test_4417.cif,False
mp-1181864-GaN.cif,test_4417.cif,False
mp-2646978-GaN.cif,test_4417.cif,False
mp-2853-GaN.cif,test_4417.cif,False
mp-804-GaN.cif,test_4417.cif,False
mp-1007824-GaN.cif,test_444.cif,False
mp-1181864-GaN.cif,test_444.cif,False
mp-2646978-GaN.cif,test_444.cif,False
mp-2853-GaN.cif,test_444.cif,False
mp-804-GaN.cif,test_444.cif,False
mp-1007824-GaN.cif,test_4449.cif,False
mp-1181864-GaN.cif,test_4449.cif,False
mp-2646978-GaN.cif,test_4449.cif,False
mp-2853-GaN.cif,test_4449.cif,False
mp-804-GaN.cif,test_4449.cif,False
mp-1007824-GaN.cif,test_445.cif,False
mp-1181864-GaN.cif,test_445.cif,False
mp-2646978-GaN.cif,test_445.cif,True
mp-2853-GaN.cif,test_445.cif,True
mp-804-GaN.cif,test_445.cif,False
mp-1007824-GaN.cif,test_4450.cif,False
mp-1181864-GaN.cif,test_4450.cif,False
mp-2646978-GaN.cif,test_4450.cif,True
mp-2853-GaN.cif,test_4450.cif,False
mp-804-GaN.cif,test_4450.cif,False
mp-1007824-GaN.cif,test_4453.cif,False
mp-1181864-GaN.cif,test_4453.cif,False
mp-2646978-GaN.cif,test_4453.cif,False
mp-2853-GaN.cif,test_4453.cif,False
mp-804-GaN.cif,test_4453.cif,False
mp-1007824-GaN.cif,test_4469.cif,False
mp-1181864-GaN.cif,test_4469.cif,False
mp-2646978-GaN.cif,test_4469.cif,False
mp-2853-GaN.cif,test_4469.cif,False
mp-804-GaN.cif,test_4469.cif,False
mp-1007824-GaN.cif,test_4486.cif,False
mp-1181864-GaN.cif,test_4486.cif,False
mp-2646978-GaN.cif,test_4486.cif,False
mp-2853-GaN.cif,test_4486.cif,False
mp-804-GaN.cif,test_4486.cif,False
mp-1007824-GaN.cif,test_4487.cif,False
mp-1181864-GaN.cif,test_4487.cif,False
mp-2646978-GaN.cif,test_4487.cif,False
mp-2853-GaN.cif,test_4487.cif,False
mp-804-GaN.cif,test_4487.cif,False
mp-1007824-GaN.cif,test_449.cif,False
mp-1181864-GaN.cif,test_449.cif,False
mp-2646978-GaN.cif,test_449.cif,False
mp-2853-GaN.cif,test_449.cif,False
mp-804-GaN.cif,test_449.cif,False
mp-1007824-GaN.cif,test_4507.cif,False
mp-1181864-GaN.cif,test_4507.cif,False
mp-2646978-GaN.cif,test_4507.cif,False
mp-2853-GaN.cif,test_4507.cif,False
mp-804-GaN.cif,test_4507.cif,False
mp-1007824-GaN.cif,test_4524.cif,False
mp-1181864-GaN.cif,test_4524.cif,False
mp-2646978-GaN.cif,test_4524.cif,False
mp-2853-GaN.cif,test_4524.cif,False
mp-804-GaN.cif,test_4524.cif,False
mp-1007824-GaN.cif,test_4530.cif,False
mp-1181864-GaN.cif,test_4530.cif,False
mp-2646978-GaN.cif,test_4530.cif,True
mp-2853-GaN.cif,test_4530.cif,False
